key,conference,title,acceptance,curated,themes,openreview_url
NeurIPS:119914,NeurIPS 2025,Multiplication-Free Parallelizable Spiking Neurons with Efficient Spatio-Temporal Dynamics,Accept (poster),False,,https://openreview.net/forum?id=4q5ZYP0ynu
NeurIPS:119915,NeurIPS 2025,Leveraging Conditional Dependence for Efficient World Model Denoising,Accept (poster),False,,https://openreview.net/forum?id=4pe5ZNNJyG
NeurIPS:119916,NeurIPS 2025,RAPTR: Radar-based 3D Pose Estimation using Transformer,Accept (poster),False,,https://openreview.net/forum?id=4pUumnQxDG
NeurIPS:119917,NeurIPS 2025,Achilles' Heel of Mamba: Essential difficulties of the Mamba architecture demonstrated by synthetic data,Accept (spotlight),False,,https://openreview.net/forum?id=4p28lkk44b
NeurIPS:119918,NeurIPS 2025,VL-Rethinker: Incentivizing Self-Reflection of Vision-Language Models with Reinforcement Learning,Accept (spotlight),False,,https://openreview.net/forum?id=4oYxzssbVg
NeurIPS:119919,NeurIPS 2025,Protocols for Verifying Smooth Strategies in Bandits and Games,Accept (poster),False,,https://openreview.net/forum?id=4nDqyCS3h2
NeurIPS:119920,NeurIPS 2025,LiveStar: Live Streaming Assistant for Real-World Online Video Understanding,Accept (poster),False,,https://openreview.net/forum?id=4n7IifN7yr
NeurIPS:119921,NeurIPS 2025,MIND: Material Interface Generation from UDFs for Non-Manifold Surface Reconstruction,Accept (poster),False,,https://openreview.net/forum?id=4lR9OhAisI
NeurIPS:119922,NeurIPS 2025,WaLRUS: Wavelets for Long range Representation Using State Space Methods,Accept (poster),False,,https://openreview.net/forum?id=4lH9MOuGfy
NeurIPS:119923,NeurIPS 2025,NeuroGenPoisoning: Neuron-Guided Attacks on Retrieval-Augmented Generation of LLM via Genetic Optimization of External Knowledge,Accept (poster),False,,https://openreview.net/forum?id=4kTpb8pITI
NeurIPS:119924,NeurIPS 2025,Brain-tuning Improves Generalizability and Efficiency of Brain Alignment in Speech Models,Accept (poster),False,,https://openreview.net/forum?id=4jgsUhWWaF
NeurIPS:119925,NeurIPS 2025,WISA: World simulator assistant for physics-aware text-to-video generation,Accept (spotlight),False,,https://openreview.net/forum?id=4jWuS5hye1
NeurIPS:119926,NeurIPS 2025,The Best Instruction-Tuning Data are Those That Fit,Accept (spotlight),False,,https://openreview.net/forum?id=4jFSekBaDT
NeurIPS:119927,NeurIPS 2025,OpenOmni: Advancing Open-Source Omnimodal Large Language Models with Progressive Multimodal Alignment and Real-time Emotional Speech Synthesis,Accept (poster),False,,https://openreview.net/forum?id=4iehXI36QG
NeurIPS:119928,NeurIPS 2025,Accelerating Visual-Policy Learning through Parallel Differentiable Simulation,Accept (spotlight),False,,https://openreview.net/forum?id=4frj038M6W
NeurIPS:119929,NeurIPS 2025,Complete Structure Guided Point Cloud Completion via Cluster- and Instance-Level Contrastive Learning,Accept (spotlight),False,,https://openreview.net/forum?id=4f6mEr1DQs
NeurIPS:119930,NeurIPS 2025,EAGLE-3: Scaling up Inference Acceleration of Large Language Models via Training-Time Test,Accept (poster),False,,https://openreview.net/forum?id=4exx1hUffq
NeurIPS:119931,NeurIPS 2025,Fast-in-Slow: A Dual-System VLA Model Unifying Fast Manipulation within Slow Reasoning,Accept (poster),False,,https://openreview.net/forum?id=4asFznbzJg
NeurIPS:119932,NeurIPS 2025,Scaling and context steer LLMs along the same computational path as the human brain,Accept (spotlight),False,,https://openreview.net/forum?id=4YKlo58RcQ
NeurIPS:119933,NeurIPS 2025,Uncovering the Spectral Bias in Diagonal State Space Models,Accept (poster),False,,https://openreview.net/forum?id=4X2UwlYsXt
NeurIPS:119934,NeurIPS 2025,Towards a Pairwise Ranking Model with Orderliness and Monotonicity for Label Enhancement,Accept (spotlight),False,,https://openreview.net/forum?id=4WQ5Qgpl2F
NeurIPS:119935,NeurIPS 2025,RAGRouter: Learning to Route Queries to Multiple Retrieval-Augmented Language Models,Accept (poster),False,,https://openreview.net/forum?id=4VKVUmE1I8
NeurIPS:119936,NeurIPS 2025,Exploring Tradeoffs through Mode Connectivity for Multi-Task Learning,Accept (poster),False,,https://openreview.net/forum?id=4ULtNYHc5T
NeurIPS:119937,NeurIPS 2025,Theoretical Insights into In-context Learning with Unlabeled Data,Accept (poster),False,,https://openreview.net/forum?id=4TUpqyDJbz
NeurIPS:119938,NeurIPS 2025,Anti-Aliased 2D Gaussian Splatting,Accept (poster),False,,https://openreview.net/forum?id=4TP1SuInE5
NeurIPS:119939,NeurIPS 2025,Cost-Aware Contrastive Routing for LLMs,Accept (spotlight),False,,https://openreview.net/forum?id=4Qe2Hga43N
NeurIPS:119940,NeurIPS 2025,SpecEdge: Scalable Edge-Assisted Serving Framework for Interactive LLMs,Accept (spotlight),False,,https://openreview.net/forum?id=4QVLKwgg3S
NeurIPS:119941,NeurIPS 2025,From Softmax to Score: Transformers Can Effectively Implement In-Context Denoising Steps,Accept (poster),False,,https://openreview.net/forum?id=4QRoLzD11x
NeurIPS:119942,NeurIPS 2025,Cascaded Language Models for Cost-Effective Human–AI Decision-Making,Accept (poster),False,,https://openreview.net/forum?id=4Q1vA6P9J9
NeurIPS:119943,NeurIPS 2025,Offline Guarded Safe Reinforcement Learning for Medical Treatment Optimization Strategies,Accept (spotlight),False,,https://openreview.net/forum?id=4P6Mployhf
NeurIPS:119944,NeurIPS 2025,Does Reinforcement Learning Really Incentivize Reasoning Capacity in LLMs Beyond the Base Model?,Accept (oral),False,,https://openreview.net/forum?id=4OsgYD7em5
NeurIPS:119946,NeurIPS 2025,Model-Based Policy Adaptation for Closed-Loop End-to-end Autonomous Driving,Accept (poster),False,,https://openreview.net/forum?id=4OLbpaTKJe
NeurIPS:119947,NeurIPS 2025,Seeing the Wind from a Falling Leaf,Accept (poster),False,,https://openreview.net/forum?id=4NaW9mbTqq
NeurIPS:119948,NeurIPS 2025,Self-Verifying Reflection Helps Transformers with CoT Reasoning,Accept (poster),False,,https://openreview.net/forum?id=4MvqmXnCEr
NeurIPS:119949,NeurIPS 2025,Looking Into the Water by Unsupervised Learning of the Surface Shape,Accept (poster),False,,https://openreview.net/forum?id=4MKIaHbmGO
NeurIPS:119950,NeurIPS 2025,Dynamic Regret Reduces to Kernelized Static Regret,Accept (poster),False,,https://openreview.net/forum?id=4LSulRbbeL
NeurIPS:119951,NeurIPS 2025,Adjusting Initial Noise to Mitigate Memorization in Text-to-Image Diffusion Models,Accept (poster),False,,https://openreview.net/forum?id=4KengZ1RNX
NeurIPS:119952,NeurIPS 2025,Finding separatrices of dynamical flows with Deep Koopman Eigenfunctions,Accept (poster),False,,https://openreview.net/forum?id=4KRERpdVDC
NeurIPS:119953,NeurIPS 2025,Connecting Neural Models Latent Geometries with Relative Geodesic Representations,Accept (poster),False,,https://openreview.net/forum?id=4JnZvkVssS
NeurIPS:119954,NeurIPS 2025,Diffusion Models and the Manifold Hypothesis: Log-Domain Smoothing is Geometry Adaptive,Accept (poster),False,,https://openreview.net/forum?id=4JihzQXNJn
NeurIPS:119955,NeurIPS 2025,LiteReality: Graphic-Ready 3D Scene Reconstruction from RGB-D Scans,Accept (poster),False,,https://openreview.net/forum?id=4JLZsmWBJf
NeurIPS:119956,NeurIPS 2025,Embedding Principle of Homogeneous Neural Network for Classification Problem,Accept (poster),False,,https://openreview.net/forum?id=4IIeoaNZ3a
NeurIPS:119957,NeurIPS 2025,Blindfolded Experts Generalize Better:  Insights from Robotic Manipulation and Videogames,Accept (poster),False,,https://openreview.net/forum?id=4Hzsuzl76a
NeurIPS:119958,NeurIPS 2025,"Enabling Differentially Private Federated Learning for Speech Recognition: Benchmarks, Adaptive Optimizers, and Gradient Clipping",Accept (poster),False,,https://openreview.net/forum?id=4HZaFk9O4r
NeurIPS:119959,NeurIPS 2025,GRE Suite: Geo-localization Inference via Fine-Tuned Vision-Language Models and Enhanced Reasoning Chains,Accept (poster),False,,https://openreview.net/forum?id=4H3xG3aDS1
NeurIPS:119960,NeurIPS 2025,Black-Box Membership Inference Attack for LVLMs via Prior Knowledge-Calibrated Memory Probing,Accept (poster),False,,https://openreview.net/forum?id=4GyTBGBVsB
NeurIPS:119961,NeurIPS 2025,Mind-the-Glitch: Visual Correspondence for Detecting Inconsistencies in Subject-Driven Generation,Accept (spotlight),False,,https://openreview.net/forum?id=4FyNdd2b5S
NeurIPS:119962,NeurIPS 2025,PANTHER: Generative Pretraining Beyond Language for Sequential User Behavior Modeling,Accept (poster),False,,https://openreview.net/forum?id=4FUdUFvvmp
NeurIPS:119963,NeurIPS 2025,Compress Large Language Models via  Collaboration Between Learning and Matrix Approximation,Accept (poster),True,Matrix computation,https://openreview.net/forum?id=4EkEL77k6O
NeurIPS:119964,NeurIPS 2025,Yggdrasil: Bridging Dynamic Speculation and Static Runtime  for Latency-Optimal Tree-Based LLM Decoding,Accept (poster),False,,https://openreview.net/forum?id=4E3I17pNEl
NeurIPS:119965,NeurIPS 2025,A Dynamic Learning Strategy for Dempster-Shafer Theory with Applications in Classification and Enhancement,Accept (poster),False,,https://openreview.net/forum?id=4DbDJYnX5W
NeurIPS:119966,NeurIPS 2025,Adaptive Context Length Optimization with Low-Frequency Truncation for Multi-Agent Reinforcement Learning,Accept (poster),False,,https://openreview.net/forum?id=4BsrGHtvW5
NeurIPS:119967,NeurIPS 2025,Understanding and Enhancing Message Passing on Heterophilic Graphs via Compatibility Matrix,Accept (poster),False,,https://openreview.net/forum?id=4AAwJAsGvb
NeurIPS:119968,NeurIPS 2025,XVerse: Consistent Multi-Subject Control of Identity and Semantic Attributes via DiT Modulation,Accept (poster),False,,https://openreview.net/forum?id=49ueGcxA8W
NeurIPS:119969,NeurIPS 2025,Mitigating Overthinking in Large Reasoning Models via Manifold Steering,Accept (poster),False,,https://openreview.net/forum?id=49Rc51iCso
NeurIPS:119970,NeurIPS 2025,ReDi: Rectified Discrete Flow,Accept (poster),False,,https://openreview.net/forum?id=49QC2D8exO
NeurIPS:119971,NeurIPS 2025,Reinforced Active Learning for Large-Scale Virtual Screening with Learnable Policy Model,Accept (poster),False,,https://openreview.net/forum?id=49EjZytlus
NeurIPS:119972,NeurIPS 2025,Robust Explanations of Graph Neural Networks via Graph Curvatures,Accept (poster),False,,https://openreview.net/forum?id=48L3BEtH8w
NeurIPS:119973,NeurIPS 2025,A Cramér–von Mises Approach to Incentivizing Truthful Data Sharing,Accept (poster),False,,https://openreview.net/forum?id=47iGNYmTQR
NeurIPS:119974,NeurIPS 2025,Loquetier: A Virtualized Multi-LoRA Framework for Unified LLM Fine-tuning and Serving,Accept (poster),False,,https://openreview.net/forum?id=45igeoC560
NeurIPS:119975,NeurIPS 2025,DP²O-SR: Direct Perceptual Preference Optimization for Real-World Image Super-Resolution,Accept (poster),False,,https://openreview.net/forum?id=45bQUVXmwl
NeurIPS:119976,NeurIPS 2025,ESCA: Enabling Seamless Codec Avatar Execution through Algorithm and Hardware Co-Optimization for Virtual Reality,Accept (poster),False,,https://openreview.net/forum?id=458m5RSMgJ
NeurIPS:119977,NeurIPS 2025,Effects of Dropout on Performance in Long-range Graph Learning Tasks,Accept (poster),False,,https://openreview.net/forum?id=4449zuaaeL
NeurIPS:119978,NeurIPS 2025,L2RSI: Cross-view LiDAR-based Place Recognition for Large-scale Urban Scenes via Remote Sensing Imagery,Accept (poster),False,,https://openreview.net/forum?id=43v0RAyGrg
NeurIPS:119979,NeurIPS 2025,PoGDiff: Product-of-Gaussians Diffusion Models for Imbalanced Text-to-Image Generation,Accept (poster),False,,https://openreview.net/forum?id=43C31u7nxV
NeurIPS:119980,NeurIPS 2025,NEP: Autoregressive Image Editing via Next Editing Token Prediction,Accept (poster),False,,https://openreview.net/forum?id=42VDMzV7qm
NeurIPS:119981,NeurIPS 2025,Provably Efficient Online RLHF with One-Pass Reward Modeling,Accept (poster),False,,https://openreview.net/forum?id=41mBrhy6U4
NeurIPS:119982,NeurIPS 2025,Dynamics-Aligned Latent Imagination in Contextual World Models for Zero-Shot Generalization,Accept (poster),False,,https://openreview.net/forum?id=41bIzD5sit
NeurIPS:119983,NeurIPS 2025,Tree-Sliced Entropy Partial Transport,Accept (poster),False,,https://openreview.net/forum?id=41ZbysfW4h
NeurIPS:119984,NeurIPS 2025,Attention! Your Vision Language Model Could Be Maliciously Manipulated,Accept (poster),False,,https://openreview.net/forum?id=418UYQKGqB
NeurIPS:119985,NeurIPS 2025,Trust Region Reward Optimization and Proximal Inverse Reward Optimization Algorithm,Accept (poster),False,,https://openreview.net/forum?id=40M1uJl2GX
NeurIPS:119986,NeurIPS 2025,AVCD: Mitigating Hallucinations in Audio-Visual Large Language Models through Contrastive Decoding,Accept (poster),False,,https://openreview.net/forum?id=3zx087XPtz
NeurIPS:119987,NeurIPS 2025,VLM in a flash: I/O-Efficient Sparsification of Vision-Language Model via Neuron Chunking,Accept (poster),False,,https://openreview.net/forum?id=3xwsD68F2K
NeurIPS:119988,NeurIPS 2025,Exploring the Noise Robustness of Online Conformal Prediction,Accept (poster),False,,https://openreview.net/forum?id=3veDGO9KiK
NeurIPS:119989,NeurIPS 2025,A Multimodal BiMamba Network with Test-Time Adaptation for Emotion Recognition Based on Physiological Signals,Accept (poster),False,,https://openreview.net/forum?id=3vLp3J7540
NeurIPS:119990,NeurIPS 2025,UI-Genie: A Self-Improving Approach for Iteratively Boosting MLLM-based Mobile GUI Agents,Accept (poster),False,,https://openreview.net/forum?id=3uUmJzSSOW
NeurIPS:119991,NeurIPS 2025,Steering Information Utility in Key-Value Memory for Language Model Post-Training,Accept (poster),False,,https://openreview.net/forum?id=3rRzYrpO70
NeurIPS:119992,NeurIPS 2025,Bayesian Ego-graph inference for Networked Multi-Agent Reinforcement Learning,Accept (poster),False,,https://openreview.net/forum?id=3qeTs05bRL
NeurIPS:119993,NeurIPS 2025,A Provable Approach for End-to-End Safe Reinforcement Learning,Accept (poster),False,,https://openreview.net/forum?id=3qDFW07Lw7
NeurIPS:119994,NeurIPS 2025,Uncertainty-Guided Exploration for Efficient AlphaZero Training,Accept (poster),False,,https://openreview.net/forum?id=3q6lJTN45T
NeurIPS:119995,NeurIPS 2025,Restricted Global-Aware Graph Filters Bridging GNNs and Transformer for Node Classification,Accept (poster),False,,https://openreview.net/forum?id=3pix9mTbTI
NeurIPS:119996,NeurIPS 2025,VideoRFT: Incentivizing Video Reasoning Capability in MLLMs via Reinforced Fine-Tuning,Accept (poster),False,,https://openreview.net/forum?id=3pORFyKzh1
NeurIPS:119997,NeurIPS 2025,Correlated Low-Rank Adaptation for ConvNets,Accept (poster),False,,https://openreview.net/forum?id=3pF7rt9fQM
NeurIPS:119998,NeurIPS 2025,Rationalized All-Atom Protein Design with Unified Multi-Modal Bayesian Flow,Accept (poster),False,,https://openreview.net/forum?id=3p4272zl7q
NeurIPS:119999,NeurIPS 2025,Dimension-free Score Matching and Time Bootstrapping for Diffusion Models,Accept (poster),False,,https://openreview.net/forum?id=3p06mDUV5O
NeurIPS:120000,NeurIPS 2025,Autoregressive Motion Generation with Gaussian Mixture-Guided Latent Sampling,Accept (poster),False,,https://openreview.net/forum?id=3oh7lBEF7X
NeurIPS:120001,NeurIPS 2025,Creativity or Brute Force? Using Brainteasers as a Window into the Problem-Solving Abilities of Large Language Models,Accept (poster),False,,https://openreview.net/forum?id=3oQDkmW72a
NeurIPS:120002,NeurIPS 2025,Training Language Models to Generate Quality Code with Program Analysis Feedback,Accept (poster),False,,https://openreview.net/forum?id=3nza35A6I4
NeurIPS:120003,NeurIPS 2025,Revolutionizing Training-Free NAS: Towards Efficient Automatic Proxy Discovery via Large Language Models,Accept (poster),False,,https://openreview.net/forum?id=3naHyE5klE
NeurIPS:120004,NeurIPS 2025,HyRF: Hybrid Radiance Fields for Memory-efficient and High-quality Novel View Synthesis,Accept (poster),False,,https://openreview.net/forum?id=3molquhFpv
NeurIPS:120005,NeurIPS 2025,Variance-Reduced Long-Term Rehearsal Learning with Quadratic Programming Reformulation,Accept (poster),False,,https://openreview.net/forum?id=3mOZvQfYpR
NeurIPS:120006,NeurIPS 2025,Fast Data Attribution for Text-to-Image Models,Accept (poster),False,,https://openreview.net/forum?id=3ln8F2nOuA
NeurIPS:120007,NeurIPS 2025,Finite Sample Analysis of Linear Temporal Difference Learning with Arbitrary Features,Accept (poster),False,,https://openreview.net/forum?id=3lVBn7U07P
NeurIPS:120008,NeurIPS 2025,RespoDiff: Dual-Module Bottleneck Transformation for Responsible & Faithful T2I Generation,Accept (poster),False,,https://openreview.net/forum?id=3l7Invcjmn
NeurIPS:120009,NeurIPS 2025,MARS: A Malignity-Aware Backdoor Defense in Federated Learning,Accept (poster),False,,https://openreview.net/forum?id=3kmbucBZPA
NeurIPS:120010,NeurIPS 2025,Fast constrained sampling in pre-trained diffusion models,Accept (poster),False,,https://openreview.net/forum?id=3kVM0m60Q5
NeurIPS:120011,NeurIPS 2025,Thompson Sampling for Multi-Objective Linear Contextual Bandit,Accept (poster),False,,https://openreview.net/forum?id=3k1z56W015
NeurIPS:120012,NeurIPS 2025,FlowNet: Modeling Dynamic Spatio-Temporal Systems via Flow Propagation,Accept (poster),False,,https://openreview.net/forum?id=3jjeQNeCsl
NeurIPS:120013,NeurIPS 2025,Improving Progressive Generation with Decomposable Flow Matching,Accept (poster),False,,https://openreview.net/forum?id=3isHlkiykj
NeurIPS:120014,NeurIPS 2025,ProDyG: Progressive Dynamic Scene Reconstruction via Gaussian Splatting from Monocular Videos,Accept (poster),False,,https://openreview.net/forum?id=3iPmM7cLzx
NeurIPS:120015,NeurIPS 2025,Learning to Generalize: An Information Perspective on Neural Processes,Accept (poster),False,,https://openreview.net/forum?id=3iEWfZh5R2
NeurIPS:120016,NeurIPS 2025,4D-LRM: Large Space-Time Reconstruction Model From and To Any View at Any Time,Accept (poster),False,,https://openreview.net/forum?id=3i53Z6g6j4
NeurIPS:120017,NeurIPS 2025,TARFVAE: Efficient One-Step Generative Time Series Forecasting via TARFLOW based VAE,Accept (poster),False,,https://openreview.net/forum?id=3hnqwOq7iT
NeurIPS:120018,NeurIPS 2025,When Causal Dynamics Matter: Adapting Causal Strategies through Meta-Aware Interventions,Accept (poster),False,,https://openreview.net/forum?id=3fpYXmBiTY
NeurIPS:120019,NeurIPS 2025,Provable Ordering and Continuity in Vision-Language Pretraining for Generalizable Embodied Agents,Accept (poster),False,,https://openreview.net/forum?id=3fDypdR4VN
NeurIPS:120020,NeurIPS 2025,The Bias-Variance Tradeoff in Data-Driven Optimization: A Local Misspecification Perspective,Accept (poster),False,,https://openreview.net/forum?id=3dsOpH1xHK
NeurIPS:120021,NeurIPS 2025,Spectral Graph Neural Networks are Incomplete on Graphs with a Simple Spectrum,Accept (spotlight),False,,https://openreview.net/forum?id=3dnG7LcKxT
NeurIPS:120022,NeurIPS 2025,Solving Partial Differential Equations via Radon Neural Operator,Accept (poster),False,,https://openreview.net/forum?id=3d4wuHgeon
NeurIPS:120023,NeurIPS 2025,Tortoise and Hare Guidance: Accelerating Diffusion Model Inference with Multirate Integration,Accept (poster),False,,https://openreview.net/forum?id=3cYcUmcDhU
NeurIPS:120024,NeurIPS 2025,Disentangling Superpositions: Interpretable Brain Encoding Model with Sparse Concept Atoms,Accept (poster),False,,https://openreview.net/forum?id=3aNvX9TQTo
NeurIPS:120025,NeurIPS 2025,Structural Causal Bandits under Markov Equivalence,Accept (poster),False,,https://openreview.net/forum?id=3aFwsZxM5H
NeurIPS:120026,NeurIPS 2025,Quantization-Free Autoregressive Action Transformer,Accept (spotlight),False,,https://openreview.net/forum?id=3a18D8IeQ1
NeurIPS:120027,NeurIPS 2025,STARFlow: Scaling Latent Normalizing Flows for High-resolution Image Synthesis,Accept (spotlight),False,,https://openreview.net/forum?id=3YguS2rxdk
NeurIPS:120028,NeurIPS 2025,Diversifying Parallel Ergodic Search: A Signature Kernel Evolution Strategy,Accept (poster),False,,https://openreview.net/forum?id=3XuUnUEI7e
NeurIPS:120029,NeurIPS 2025,"Generate, but Verify: Reducing Hallucination in Vision-Language Models with Retrospective Resampling",Accept (poster),False,,https://openreview.net/forum?id=3Xmr8WTAld
NeurIPS:120030,NeurIPS 2025,Token-Level Self-Play with Importance-Aware Guidance for Large Language Models,Accept (poster),False,,https://openreview.net/forum?id=3VvdoCcVPU
NeurIPS:120031,NeurIPS 2025,The Implicit Bias of Structured State Space  Models Can Be Poisoned With Clean Labels,Accept (spotlight),False,,https://openreview.net/forum?id=3UaItHVjyE
NeurIPS:120032,NeurIPS 2025,Stop Summation: Min-Form Credit Assignment Is All Process Reward Model Needs for Reasoning,Accept (poster),False,,https://openreview.net/forum?id=3Sxby0hH1q
NeurIPS:120033,NeurIPS 2025,TranSUN: A Preemptive Paradigm to Eradicate Retransformation Bias Intrinsically from Regression Models in Recommender Systems,Accept (poster),False,,https://openreview.net/forum?id=3Swbyx5E7U
NeurIPS:120034,NeurIPS 2025,Decoding Causal Structure: End-to-End Mediation Pathways Inference,Accept (poster),False,,https://openreview.net/forum?id=3Sk8CaQWdv
NeurIPS:120035,NeurIPS 2025,FlowPrune: Accelerating Attention Flow Calculation by Pruning Flow Network,Accept (poster),False,,https://openreview.net/forum?id=3SUkvb8PRo
NeurIPS:120036,NeurIPS 2025,AdaDetectGPT: Adaptive Detection of LLM-Generated Text with Statistical Guarantees,Accept (poster),False,,https://openreview.net/forum?id=3Qo2SRcHgU
NeurIPS:120037,NeurIPS 2025,Exploring the Translation Mechanism of Large Language Models,Accept (poster),False,,https://openreview.net/forum?id=3QjESmXftM
NeurIPS:120038,NeurIPS 2025,ErrorTrace: A Black-Box Traceability Mechanism Based on Model Family Error Space,Accept (spotlight),False,,https://openreview.net/forum?id=3P3PL7aCXM
NeurIPS:120039,NeurIPS 2025,Efficient Policy Optimization in Robust Constrained MDPs with Iteration Complexity Guarantees,Accept (poster),False,,https://openreview.net/forum?id=3MiADMHY62
NeurIPS:120040,NeurIPS 2025,VLMs can Aggregate Scattered Training Patches,Accept (poster),False,,https://openreview.net/forum?id=3L1sGJh3Li
NeurIPS:120041,NeurIPS 2025,On the Value of Cross-Modal Misalignment in Multimodal Representation Learning,Accept (spotlight),False,,https://openreview.net/forum?id=3KtPujOw5z
NeurIPS:120042,NeurIPS 2025,IPAD: Inverse Prompt for AI Detection - A Robust and Interpretable LLM-Generated Text Detector,Accept (poster),False,,https://openreview.net/forum?id=3JoQTGhUzz
NeurIPS:120043,NeurIPS 2025,ResponseRank: Data-Efficient Reward Modeling through Preference Strength Learning,Accept (poster),False,,https://openreview.net/forum?id=3JlBQRvod7
NeurIPS:120044,NeurIPS 2025,Mechanism Design for LLM Fine-tuning with Multiple Reward Models,Accept (poster),False,,https://openreview.net/forum?id=3JUhkxVlyF
NeurIPS:120045,NeurIPS 2025,Information Theoretic Learning for Diffusion Models with Warm Start,Accept (poster),False,,https://openreview.net/forum?id=3IbKbmNci3
NeurIPS:120046,NeurIPS 2025,SHF: Symmetrical Hierarchical Forest with Pretrained Vision Transformer Encoder for High-Resolution Medical Segmentation,Accept (spotlight),False,,https://openreview.net/forum?id=3IXdXBpuLn
NeurIPS:120047,NeurIPS 2025,A TRIANGLE Enables Multimodal Alignment Beyond Cosine Similarity,Accept (poster),False,,https://openreview.net/forum?id=3Hjfzh5Eyk
NeurIPS:120048,NeurIPS 2025,Improved Regret and Contextual Linear Extension for Pandora's Box and Prophet Inequality,Accept (poster),False,,https://openreview.net/forum?id=3GPB0zbcSi
NeurIPS:120049,NeurIPS 2025,Copresheaf Topological Neural Networks: A Generalized Deep Learning Framework,Accept (poster),False,,https://openreview.net/forum?id=3G56xClPYg
NeurIPS:120050,NeurIPS 2025,Top-H Decoding: Adapting the Creativity and Coherence with Bounded Entropy in Text Generation,Accept (poster),False,,https://openreview.net/forum?id=3G0IWDIoRG
NeurIPS:120051,NeurIPS 2025,Replicable Online pricing,Accept (poster),False,,https://openreview.net/forum?id=3FxMJEj6t9
NeurIPS:120052,NeurIPS 2025,HBLLM: Wavelet-Enhanced High-Fidelity 1-Bit Quantization for LLMs,Accept (spotlight),False,,https://openreview.net/forum?id=3FsM6wWQL4
NeurIPS:120053,NeurIPS 2025,Deep Tree Tensor Networks,Accept (poster),False,,https://openreview.net/forum?id=3Fs64f1Li0
NeurIPS:120054,NeurIPS 2025,Semantic Surgery: Zero-Shot Concept Erasure in Diffusion Models,Accept (poster),False,,https://openreview.net/forum?id=3FTVceZQrh
NeurIPS:120055,NeurIPS 2025,Learning to Specialize: Joint Gating-Expert Training for Adaptive MoEs in Decentralized Settings,Accept (poster),False,,https://openreview.net/forum?id=3FBByWp6GL
NeurIPS:120056,NeurIPS 2025,Diffusion Tree Sampling: Scalable inference‑time alignment of diffusion models,Accept (poster),False,,https://openreview.net/forum?id=3D88hCO0Gd
NeurIPS:120057,NeurIPS 2025,LoSplit: Loss-Guided Dynamic Split for Training-Time Defense Against Graph Backdoor Attacks,Accept (poster),False,,https://openreview.net/forum?id=3Cpw7YftBm
NeurIPS:120058,NeurIPS 2025,A Physics-preserved Transfer Learning Method for Differential Equations,Accept (poster),False,,https://openreview.net/forum?id=3CiNHxWcBr
NeurIPS:120059,NeurIPS 2025,Tropical Attention: Neural Algorithmic Reasoning for Combinatorial Algorithms,Accept (poster),False,,https://openreview.net/forum?id=3CbwwCpsSk
NeurIPS:120060,NeurIPS 2025,ENMA: Tokenwise Autoregression for Continuous Neural PDE Operators,Accept (spotlight),False,,https://openreview.net/forum?id=3CYXSMFv55
NeurIPS:120061,NeurIPS 2025,A Signed Graph Approach to Understanding and Mitigating Oversmoothing,Accept (poster),False,,https://openreview.net/forum?id=3CRt6uJ77o
NeurIPS:120062,NeurIPS 2025,Transductive Conformal Inference for Full Ranking,Accept (poster),False,,https://openreview.net/forum?id=3Bxn5XSgrO
NeurIPS:120063,NeurIPS 2025,CURV: Coherent Uncertainty-Aware Reasoning in Vision-Language Models for X-Ray Report Generation,Accept (poster),False,,https://openreview.net/forum?id=3BTqvtwZYY
NeurIPS:120064,NeurIPS 2025,Cost-aware LLM-based Online Dataset Annotation,Accept (spotlight),False,,https://openreview.net/forum?id=3AdTRYA2uJ
NeurIPS:120065,NeurIPS 2025,KSP: Kolmogorov-Smirnov metric-based Post-Hoc Calibration for Survival Analysis,Accept (poster),False,,https://openreview.net/forum?id=39PoZNT4XX
NeurIPS:120066,NeurIPS 2025,UniPixel: Unified Object Referring and Segmentation for Pixel-Level Visual Reasoning,Accept (poster),False,,https://openreview.net/forum?id=3901vVCfo3
NeurIPS:120067,NeurIPS 2025,CroPe: Cross-Modal Semantic Compensation Adaptation for All Adverse Scene Understanding,Accept (poster),False,,https://openreview.net/forum?id=38n8pFvldK
NeurIPS:120068,NeurIPS 2025,PlanarGS: High-Fidelity Indoor 3D Gaussian Splatting Guided by Vision-Language Planar Priors,Accept (poster),False,,https://openreview.net/forum?id=38GF07Tmtr
NeurIPS:120069,NeurIPS 2025,Resounding Acoustic Fields with Reciprocity,Accept (poster),False,,https://openreview.net/forum?id=37b23mxKH8
NeurIPS:120070,NeurIPS 2025,When Data Can't Meet: Estimating Correlation Across Privacy Barriers,Accept (spotlight),False,,https://openreview.net/forum?id=36uy2GgAy6
NeurIPS:120071,NeurIPS 2025,Deno-IF: Unsupervised Noisy Visible and Infrared Image Fusion Method,Accept (spotlight),False,,https://openreview.net/forum?id=36cKp4tsHF
NeurIPS:120072,NeurIPS 2025,GRIP: A Graph-Based Reasoning Instruction Producer,Accept (poster),False,,https://openreview.net/forum?id=36TBVGwzAY
NeurIPS:120073,NeurIPS 2025,Learn2Mix: Training Neural Networks Using Adaptive Data Integration,Accept (poster),False,,https://openreview.net/forum?id=35Rum4a6tC
