key,conference,title,selected,candidate_pass,openreview_url
ICML:63876,ICML,ProphetKV: User-Query-Driven Selective Recomputation for Efficient KV Cache Reuse in Retrieval-Augmented Generation,False,additional_candidates,https://openreview.net/forum?id=SwGwmKIgUb
ICML:64052,ICML,DB-KSVD: Scalable Alternating Optimization for Disentangling High-Dimensional Embedding Spaces,False,additional_candidates,https://openreview.net/forum?id=RLNfZ407i8
ICML:64064,ICML,Bring Future Vision: Dynamic Computation Allocation Guided by Lightweight Feature Forecaster,False,additional_candidates,https://openreview.net/forum?id=RGTeK9aEI3
ICML:64150,ICML,Spectral Flow Matching: Stabilizing Stochastic GFlowNets via Frequency-Domain Regularization,False,additional_candidates,https://openreview.net/forum?id=QQRCqb2PDj
ICML:64191,ICML,Offline Multi-Agent Reinforcement Learning via Sequential Score Decomposition,False,additional_candidates,https://openreview.net/forum?id=Q6Kt8mROxg
ICML:64212,ICML,Logarithmic Switching Regret for Online Convex Optimization,False,additional_candidates,https://openreview.net/forum?id=Pv5FwOtf8a
ICML:64359,ICML,Beyond Additive Decompositions: Interpretability Through Separability,False,additional_candidates,https://openreview.net/forum?id=OMk6KBe0WR
ICML:64361,ICML,Learning Protein Structure-Function Relationships through Knowledge-guided Representation Decomposition,False,additional_candidates,https://openreview.net/forum?id=OM0C7jyV0p
ICML:64452,ICML,Training-Free Adversarial Robustness in Computational MRI,False,additional_candidates,https://openreview.net/forum?id=NUDNFusCDu
ICML:64500,ICML,Tractable Expected Information Gains for Exponential Family Posteriors,False,additional_candidates,https://openreview.net/forum?id=Mx1j6e6amP
ICML:66212,ICML,Controlled LLM Training on Spectral Sphere,False,additional_candidates,https://openreview.net/forum?id=5kTn1c3vtt
ICML:64699,ICML,Spectral Bridge Variational Inference: Dynamic LoRA via Bures-Wasserstein Gradient Flows,False,additional_candidates,https://openreview.net/forum?id=KjF35IhQGS
ICML:64783,ICML,SONAR: Spectral‑Contrastive Audio Residuals for Generalizable Deepfake Detection,False,additional_candidates,https://openreview.net/forum?id=Jr7k590VxW
ICML:64794,ICML,CLARITree: Cholesky and Lookahead Accelerations for Regression with Interpretable Piecewise Linear Trees,True,additional_candidates,https://openreview.net/forum?id=JjBozF4i2w
ICML:64905,ICML,Identifiable Markov Switching Models with Instantaneous Effects and Exponential Families,False,additional_candidates,https://openreview.net/forum?id=IjrmQgIvHU
ICML:65022,ICML,How Few-Shot Examples Add Up: A Causal Decomposition of Function Vectors in In-Context Learning,False,additional_candidates,https://openreview.net/forum?id=HgIx4dYJ5z
ICML:65116,ICML,Dynamics of neural scaling laws in random feature regression with powerlaw-distributed kernel eigenvalues,False,additional_candidates,https://openreview.net/forum?id=Ge3VtuCvZ7
ICML:65372,ICML,MMPD-Bench: Bridging Multimodal Fission with Multi-Polarimetric Modalities Decomposition,False,additional_candidates,https://openreview.net/forum?id=EGvoEpzkWG
ICML:65378,ICML,Spectral Reach: Understanding Neural Scaling as Progress into the Spectral Tail,False,additional_candidates,https://openreview.net/forum?id=ECdZxuI9Hf
ICML:63598,ICML,Causal Structure Learning for Sparse Matrix Fill-in Reduction,True,additional_candidates,https://openreview.net/forum?id=VbMi2zFVlk
ICML:65403,ICML,Balancing Fidelity and Diversity in Diffusion Models via Symmetric Attention Decomposition: Hopfield Perspective,False,additional_candidates,https://openreview.net/forum?id=E0MKfKmQkT
ICML:65455,ICML,Fixed Budget is No Harder Than Fixed Confidence in Best-Arm Identification up to Logarithmic Factors,False,additional_candidates,https://openreview.net/forum?id=DUmWdZetqZ
ICML:63415,ICML,Adaptive Batch Sizes Using Non-Euclidean Gradient Noise Scales for Stochastic Sign and Spectral Descent,False,additional_candidates,https://openreview.net/forum?id=XMSaWRpEPS
ICML:65491,ICML,"Multi-task Linear Regression without Eigenvalue Lower Bounds: Adaptivity, Robustness, and Safety",False,additional_candidates,https://openreview.net/forum?id=D5Ijcnz1L9
ICML:65516,ICML,Geometry of Reason: Spectral Signatures of Valid Mathematical Reasoning,False,additional_candidates,https://openreview.net/forum?id=CrzJGqvrG8
ICML:62398,ICML,Advancing LLM Reasoning with Natural Language and Numerical Feedback,False,additional_candidates,https://openreview.net/forum?id=gz7hVnrRWq
ICML:65653,ICML,"Epistemic Gain, Aleatoric Cost: Uncertainty Decomposition in Multi-Agent Debate for Math Reasoning",False,additional_candidates,https://openreview.net/forum?id=BW16CkVDnq
ICML:65431,ICML,Unfolded Laplacian Spectral Embedding: A Theoretically Grounded Approach to Dynamic Network Representation,False,additional_candidates,https://openreview.net/forum?id=DjnbMWE0Ek
ICML:66550,ICML,A Sketch-and-Project Analysis of Subsampled Natural Gradient Algorithms,True,additional_candidates,https://openreview.net/forum?id=2iDtIht7W4
ICML:60646,ICML,Towards Achieving Optimal Strong Regret and Constraint Violation via Computationally Efficient Model-free RL,False,additional_candidates,https://openreview.net/forum?id=y8rIspGlNQ
ICML:60661,ICML,Graph Alignment via Dual-Pass Spectral Encoding and Latent Space Communication,False,additional_candidates,https://openreview.net/forum?id=xw09Zi47YC
ICML:63513,ICML,When Shared Knowledge Hurts: Spectral Over-Accumulation in Model Merging,False,additional_candidates,https://openreview.net/forum?id=WUjk3RVZyV
ICML:63307,ICML,MM-Spectrum: Multimodal Multi-spectral Molecular Structural Elucidation with a Stable MoE Framework,False,additional_candidates,https://openreview.net/forum?id=YFva63G3zA
ICML:61580,ICML,Generalizing Stochastic Smoothing for Differentiation and Gradient Estimation,True,additional_candidates,https://openreview.net/forum?id=okzQ1x71pS
ICML:61237,ICML,Topology-Preserving Neural Operator Learning via Hodge Decomposition,False,additional_candidates,https://openreview.net/forum?id=sLVaNS2DS3
ICML:66071,ICML,Transitivity Meets Cyclicity: Explicit Preference Decomposition for Dynamic Large Language Model Alignment,False,additional_candidates,https://openreview.net/forum?id=7H9HRTWady
ICML:61525,ICML,Mitigating the Modality Gap in Vision–Language Models with Fractal Spectral Geometry,False,additional_candidates,https://openreview.net/forum?id=pGkM5BjfD1
ICML:66155,ICML,BioFormer: Rethinking Cross-Subject Generalization via Spectral Structural Alignment in Biomedical Time-Series,False,additional_candidates,https://openreview.net/forum?id=6I7yMzQBts
ICML:66229,ICML,Spectrally-Guided Diffusion Noise Schedules,False,additional_candidates,https://openreview.net/forum?id=5cIgeU4WOG
ICML:61971,ICML,(Doubly) Exponential Lower Bounds for Follow the Regularized Leader in Potential Games,False,additional_candidates,https://openreview.net/forum?id=l6KZJO7w48
ICML:66338,ICML,Attacking Gray-Box Large Vision-Language Models with Adaptive SVD-Structured Adversarial Alignment,False,additional_candidates,https://openreview.net/forum?id=4ZDhekZMBt
ICML:60660,ICML,LIF Recurrent Memory Enables Long-Horizon Spiking Computation,False,additional_candidates,https://openreview.net/forum?id=xwQytK4Yio
ICML:66570,ICML,A Risk Decomposition Framework for Pre-hoc Fine-tuning Prediction,False,additional_candidates,https://openreview.net/forum?id=2VhdUDz6mO
ICML:66572,ICML,MEDUSA: Motion Elimination in Diffusion Using Spectral Attack,False,additional_candidates,https://openreview.net/forum?id=2UoBybbzoM
ICML:66657,ICML,Fisher-Preserving Guidance: Training-Free Manifold Constraints for Safe Diffusion Control,False,additional_candidates,https://openreview.net/forum?id=1fDAyaKHMv
ICML:62873,ICML,Representation Drift Compensation: A Near-Zero Inference Cost Enhancement for LLM Decomposition,False,additional_candidates,https://openreview.net/forum?id=cNSHGzvmIT
ICML:66777,ICML,Can local learning match self-supervised backpropagation?,False,additional_candidates,https://openreview.net/forum?id=0QsbcZKCQ0
ICML:66782,ICML,Phy-CoSF: Physics-Guided Continuous Spectral Fields Reconstruction and Spectral Super-Resolution for Snapshot Compressive Imaging,False,additional_candidates,https://openreview.net/forum?id=0OpwiqWPQJ
ICML:65338,ICML,GEM-FI: Gated Evidential Mixtures with Fisher Modulation,False,additional_candidates,https://openreview.net/forum?id=Ec4qUT3UKG
ICML:63039,ICML,DELTA4: Sparse Matrix-Vector Multiplication for Low Sparsity,True,additional_candidates,https://openreview.net/forum?id=ah9xkFXCV6
ICML:61015,ICML,Spectra: Rethinking Optimizers for LLMs Under Spectral Anisotropy,False,additional_candidates,https://openreview.net/forum?id=uXHiVNJK25
ICLR:10006476,ICLR,Avoid Catastrophic Forgetting with Rank-1 Fisher from Diffusion Models,True,additional_candidates,https://openreview.net/forum?id=zCZcbRsc4g
ICLR:10006605,ICLR,Programming by Backprop: An Instruction is Worth 100 Examples When Finetuning LLMs,False,additional_candidates,https://openreview.net/forum?id=y1OWj26FCo
ICLR:10006737,ICLR,Multi-ReduNet: Interpretable Class-Wise Decomposition of ReduNet,False,additional_candidates,https://openreview.net/forum?id=wLcTAJ7DF9
ICLR:10006855,ICLR,The Potential of CoT for Reasoning: A Closer Look at Trace Dynamics,False,additional_candidates,https://openreview.net/forum?id=uwuSD63wbe
ICLR:10006869,ICLR,Exponential-Wrapped Mechanisms: Differential Privacy on Hadamard Manifolds Made Practical,False,additional_candidates,https://openreview.net/forum?id=ulCVfMOo30
ICLR:10006892,ICLR,Fusing Pixels and Genes: Spatially-Aware Learning in Computational Pathology,False,additional_candidates,https://openreview.net/forum?id=uVXO6gzVzj
ICLR:10006906,ICLR,Routing Channel-Patch Dependencies in Time Series Forecasting with Graph Spectral Decomposition,False,additional_candidates,https://openreview.net/forum?id=uIPAuyno4Z
ICLR:10006957,ICLR,Hystar: Hypernetwork-driven Style-adaptive Retrieval via Dynamic SVD Modulation,False,additional_candidates,https://openreview.net/forum?id=tiWCvwi4b8
ICLR:10006992,ICLR,Spectral Bellman Method: Unifying Representation and Exploration in RL,False,additional_candidates,https://openreview.net/forum?id=tHmiydOQhn
ICLR:10007094,ICLR,Delving into Spectral Clustering with Vision-Language Representations,False,additional_candidates,https://openreview.net/forum?id=s1ea8y8VUL
ICLR:10007152,ICLR,OrthAlign: Orthogonal Subspace Decomposition for Non-Interfering Multi-Objective Alignment,False,additional_candidates,https://openreview.net/forum?id=rO2uXIP019
ICLR:10007168,ICLR,Computational Bottlenecks for Denoising Diffusions,False,additional_candidates,https://openreview.net/forum?id=rAjHUNXybH
ICLR:10007213,ICLR,Jailbreaking the Matrix: Nullspace Steering for Controlled Model Subversion,False,additional_candidates,https://openreview.net/forum?id=qlf6y1A4Zu
ICLR:10007238,ICLR,On the Eligibility of LLMs for Counterfactual Reasoning: A Decompositional Study,False,additional_candidates,https://openreview.net/forum?id=qVFbnfVmuu
ICLR:10007240,ICLR,DRIFT-Net: A Spectral-Coupled Neural Operator for PDEs Learning,False,additional_candidates,https://openreview.net/forum?id=qTvmTCDRyD
ICLR:10007265,ICLR,SONIC: Spectral Oriented Neural Invariant Convolutions,False,additional_candidates,https://openreview.net/forum?id=qDGiMrUVmc
ICLR:10007280,ICLR,LearNAT: Learning NL2SQL with AST-guided Task Decomposition  for Large Language Models,False,additional_candidates,https://openreview.net/forum?id=q6kXd8Gpfj
ICLR:10007344,ICLR,CONSIGN: Conformal Segmentation Informed by Spatial Groupings via Decomposition,False,additional_candidates,https://openreview.net/forum?id=pHF5CXB0YH
ICLR:10007413,ICLR,Log-Augmented Generation: Scaling Test-Time Reasoning with Reusable Computation,False,additional_candidates,https://openreview.net/forum?id=oQ3d4O8BaX
ICLR:10007447,ICLR,Online Minimization of Polarization and Disagreement via Low-Rank Matrix Bandits,False,additional_candidates,https://openreview.net/forum?id=nwkiK8vNd1
ICLR:10007468,ICLR,Achieving Approximate Symmetry Is Exponentially Easier than Exact Symmetry,False,additional_candidates,https://openreview.net/forum?id=ncOJYFcleS
ICLR:10007578,ICLR,A Biologically Plausible Dense Associative Memory with Exponential Capacity,False,additional_candidates,https://openreview.net/forum?id=mRZOayQL1i
ICLR:10007623,ICLR,PRISM: Partial-label Relational Inference with Spatial and Spectral Cues,False,additional_candidates,https://openreview.net/forum?id=m2MeiYOJED
ICLR:10007643,ICLR,Jacobian Aligned Random Forests,False,additional_candidates,https://openreview.net/forum?id=lpYHuxPEXV
ICLR:10007646,ICLR,Leveraging Discrete Function Decomposability for Scientific Design,False,additional_candidates,https://openreview.net/forum?id=lndDn7i8W6
ICLR:10007657,ICLR,MATRIX: Mask Track Alignment for Interaction-aware Video Generation,False,additional_candidates,https://openreview.net/forum?id=lhVrFEssk5
ICLR:10007660,ICLR,Online Learning and Equilibrium Computation with Ranking Feedback,False,additional_candidates,https://openreview.net/forum?id=lg6H2oJPky
ICLR:10007665,ICLR,A Schrödinger Eigenfunction Method for Long-Horizon Stochastic Optimal Control,False,additional_candidates,https://openreview.net/forum?id=lcEw5NcSij
ICLR:10007684,ICLR,Taming Hierarchical Image Coding Optimization: A Spectral Regularization Perspective,False,additional_candidates,https://openreview.net/forum?id=lO6I66lweK
ICLR:10007774,ICLR,Scaling Direct Feedback Learning with Jacobian Alignment Guarantees,False,additional_candidates,https://openreview.net/forum?id=kasbbmwk3s
ICLR:10007785,ICLR,Frozen Policy Iteration: Computationally Efficient RL under Linear $Q^{\pi}$ Realizability for Deterministic Dynamics,False,additional_candidates,https://openreview.net/forum?id=kW0SudrQEQ
ICLR:10007837,ICLR,Long-Text-to-Image Generation via Compositional Prompt Decomposition,False,additional_candidates,https://openreview.net/forum?id=jxyEci13Dd
ICLR:10007859,ICLR,Action Chunking and Data Augmentation Yield Exponential Improvements in Behavior Cloning for Continuous Spaces,False,additional_candidates,https://openreview.net/forum?id=jiWXDvw1Lf
ICLR:10007866,ICLR,Alignment-Enhanced Integration of Connectivity and Spectral Sparsity in Dynamic Sparse Training of LLM,False,additional_candidates,https://openreview.net/forum?id=jZplmg7Ad9
ICLR:10007885,ICLR,LDT: Layer-Decomposition Training Makes Networks More Generalizable,False,additional_candidates,https://openreview.net/forum?id=jLpjcY1iry
ICLR:10007899,ICLR,Efficient Degradation-agnostic Image Restoration via Channel-Wise Functional Decomposition and Manifold Regularization,False,additional_candidates,https://openreview.net/forum?id=jDMAvoLsVj
ICLR:10008014,ICLR,Decomposition of Concept-Level Rules in Visual Scenes,False,additional_candidates,https://openreview.net/forum?id=huEYU44Ax4
ICLR:10008084,ICLR,Discrete Diffusion Trajectory Alignment via Stepwise Decomposition,False,additional_candidates,https://openreview.net/forum?id=h9b5h69v3p
ICLR:10008205,ICLR,EigenBench: A Comparative Behavioral Measure of Value Alignment,False,additional_candidates,https://openreview.net/forum?id=fm79KXJIUQ
ICLR:10008227,ICLR,Scalable Random Wavelet Features: Efficient Non-Stationary Kernel Approximation with Convergence Guarantees,True,additional_candidates,https://openreview.net/forum?id=fWhRslwYri
ICLR:10008260,ICLR,AWM: Accurate Weight-Matrix Fingerprint for Large Language Models,False,additional_candidates,https://openreview.net/forum?id=fDC5WeLeqh
ICLR:10008311,ICLR,Motion-R1: Enhancing Motion Generation with Decomposed Chain-of-Thought and RL Binding,False,additional_candidates,https://openreview.net/forum?id=eXXsUer975
ICLR:10008320,ICLR,Hierarchical Value-Decomposed Offline Reinforcement Learning for Whole-Body Control,False,additional_candidates,https://openreview.net/forum?id=eSkDNIGbcd
ICLR:10008387,ICLR,Beyond Spectra: Eigenvector Overlaps in Loss Geometry,False,additional_candidates,https://openreview.net/forum?id=ditBKIciC3
ICLR:10008392,ICLR,When Does Divide and Conquer Work for Long Context LLM? A Noise Decomposition Framework,False,additional_candidates,https://openreview.net/forum?id=ddQFUuHDDt
ICLR:10008422,ICLR,How to Cure Newton for Unlearning Neural Networks? An Empirical Study from the Hessian Perspective,False,additional_candidates,https://openreview.net/forum?id=dHz2LBCyTh
ICLR:10008504,ICLR,Bayesian Parameter Shift Rules in Variational Quantum Eigensolvers,False,additional_candidates,https://openreview.net/forum?id=cS0L2kj0lj
ICLR:10008525,ICLR,PrismAudio: Decomposed Chain-of-Thought and Multi-dimensional Rewards for Video-to-Audio Generation,False,additional_candidates,https://openreview.net/forum?id=cIfDKEbAky
ICLR:10008587,ICLR,Multifidelity Simulation-based Inference for Computationally Expensive Simulators,False,additional_candidates,https://openreview.net/forum?id=bj0dcKp9t6
ICLR:10008628,ICLR,Eigen-Agent: Adaptive Multi-Agent Scientific Reasoning with Monitor-Based RAG,False,additional_candidates,https://openreview.net/forum?id=bGtmGTbmaz
ICLR:10008784,ICLR,Towards Sampling Data Structures for Tensor Products in Turnstile Streams,True,additional_candidates,https://openreview.net/forum?id=ZgLEEp7AwL
ICLR:10008806,ICLR,SketchThinker-R1: Towards Efficient Sketch-Style Reasoning in Large Multimodal Models,False,additional_candidates,https://openreview.net/forum?id=ZSMDuKtYbt
ICLR:10008818,ICLR,Learning multimodal dictionary decompositions with group-sparse autoencoders,False,additional_candidates,https://openreview.net/forum?id=ZJlVXZ5dmK
ICLR:10008850,ICLR,How Muon’s Spectral Design Benefits Generalization: A Study on Imbalanced Data,False,additional_candidates,https://openreview.net/forum?id=YzjS4jcfmS
ICLR:10008904,ICLR,Bayesian Influence Functions for Hessian-Free Data Attribution,True,additional_candidates,https://openreview.net/forum?id=YEBpZVm70i
ICLR:10008931,ICLR,Hessian-Enhanced Token Attribution (HETA): Interpreting Autoregressive LLMs,False,additional_candidates,https://openreview.net/forum?id=XsEZcigEjq
ICLR:10009079,ICLR,NerVE: Nonlinear Eigenspectrum Dynamics in LLM Feed-Forward Networks,False,additional_candidates,https://openreview.net/forum?id=W5BPGXR9jf
ICLR:10009173,ICLR,LogART: Pushing the Limit of Efficient Logarithmic Post-Training Quantization,False,additional_candidates,https://openreview.net/forum?id=V85HbymBLW
ICLR:10009184,ICLR,Language and Experience: A Computational Model of Social Learning in Complex Tasks,False,additional_candidates,https://openreview.net/forum?id=UxDu3RFuDV
ICLR:10009262,ICLR,On the Spectral Differences Between NTK and CNTK and Their Implications for Point Cloud Recognition,False,additional_candidates,https://openreview.net/forum?id=U6SnDgI3gG
ICLR:10009281,ICLR,CARL: Camera-Agnostic Representation Learning for Spectral Image Analysis,False,additional_candidates,https://openreview.net/forum?id=TpbhS1yfz0
ICLR:10009374,ICLR,Eliciting Numerical Predictive Distributions of LLMs Without Auto-Regression,False,additional_candidates,https://openreview.net/forum?id=SsuBd46twl
ICLR:10009412,ICLR,Rethinking Model Calibration through Spectral Entropy Regularization in Medical Image Segmentation,False,additional_candidates,https://openreview.net/forum?id=SOFSVaZXSj
ICLR:10009416,ICLR,Decomposing Representation Space into Interpretable Subspaces with Unsupervised Learning,False,additional_candidates,https://openreview.net/forum?id=SI2OZJuvPO
ICLR:10009433,ICLR,Gradient Descent Dynamics of Rank-One Matrix Denoising,False,additional_candidates,https://openreview.net/forum?id=S5oAnaIbgb
ICLR:10009465,ICLR,How Many Code and Test Cases Are Enough? Evaluating Test Cases Generation from a Binary-Matrix Perspective,False,additional_candidates,https://openreview.net/forum?id=RomWar2kVN
ICLR:10009508,ICLR,TS-DDAE: A Novel Temporal-Spectral Denoising Diffusion AutoEncoder for Wireless Signal Recognition Model Pre-training,False,additional_candidates,https://openreview.net/forum?id=RKDkqkkZ5m
ICLR:10009526,ICLR,A Law of Data Reconstruction for Random Features (And Beyond),False,additional_candidates,https://openreview.net/forum?id=R9ZuD0WvU0
ICLR:10009632,ICLR,Stopping Computation for Converged Tokens in Masked Diffusion-LM Decoding,False,additional_candidates,https://openreview.net/forum?id=PzhNnMepgl
ICLR:10009634,ICLR,SpectralGCD: Spectral Concept Selection and Cross-modal Representation Learning for Generalized Category Discovery,False,additional_candidates,https://openreview.net/forum?id=PyfV9tFmdR
ICLR:10009651,ICLR,The Mind's Transformer: Computational Neuroanatomy of LLM-Brain Alignment,False,additional_candidates,https://openreview.net/forum?id=PgIlCCNxdB
ICLR:10009710,ICLR,Spectral-guided Physical Dynamics Distillation,False,additional_candidates,https://openreview.net/forum?id=P6F4MxtOKp
ICLR:10009725,ICLR,SONATA: Synergistic Coreset Informed Adaptive Temporal Tensor Factorization,False,additional_candidates,https://openreview.net/forum?id=P1PZBR6a4S
ICLR:10009744,ICLR,Einstein Fields: A Neural Perspective To Computational General Relativity,False,additional_candidates,https://openreview.net/forum?id=OsevyadodL
ICLR:10009762,ICLR,Random Spiking Neural Networks are Stable and Spectrally Simple,False,additional_candidates,https://openreview.net/forum?id=Ochp5HHp46
ICLR:10009837,ICLR,Divide and Abstract: Autoformalization via Decomposition and Abstraction Learning,False,additional_candidates,https://openreview.net/forum?id=NjgaeXNit3
ICLR:10009856,ICLR,Implicit Bias and Loss of Plasticity in Matrix Completion: Depth Promotes Low-Rankness,False,additional_candidates,https://openreview.net/forum?id=NYOYJr988x
ICLR:10009900,ICLR,SVD Provably Denoises Nearest Neighbor Data,True,additional_candidates,https://openreview.net/forum?id=N1kiOll2EN
ICLR:10009966,ICLR,TIMESLIVER : SYMBOLIC-LINEAR DECOMPOSITION FOR EXPLAINABLE TIME SERIES CLASSIFICATION,False,additional_candidates,https://openreview.net/forum?id=MDRp9XhGtS
ICLR:10010090,ICLR,Reconstruct Anything Model a lightweight general model for computational imaging,False,additional_candidates,https://openreview.net/forum?id=Ks9zNS6OsU
ICLR:10010132,ICLR,"Formalising Human-in-the-Loop: Computational Reductions, Failure Modes, and Legal-Moral Responsibility",False,additional_candidates,https://openreview.net/forum?id=KR8viVTrX4
ICLR:10010139,ICLR,SAES-SVD: Self-Adaptive Suppression of Accumulated and Local Errors for SVD-based LLM Compression,True,additional_candidates,https://openreview.net/forum?id=KMAYsQO8pU
ICLR:10010197,ICLR,Unified Privacy Guarantees for Decentralized Learning via Matrix Factorization,False,additional_candidates,https://openreview.net/forum?id=JTUOGo7NFD
ICLR:10010215,ICLR,On the Benefits of Weight Normalization for Overparameterized Matrix Sensing,False,additional_candidates,https://openreview.net/forum?id=JIMM5YLShy
ICLR:10010235,ICLR,SpectraLLM: Uncovering the Ability of LLMs for Molecule Structure Elucidation from Multi-Spectra,False,additional_candidates,https://openreview.net/forum?id=J5XUzUW8o3
ICLR:10010246,ICLR,Operator Learning with Domain Decomposition for Geometry Generalization in PDE Solving,False,additional_candidates,https://openreview.net/forum?id=IxAnL4PRsg
ICLR:10010266,ICLR,Bringing Stability to Diffusion: Decomposing and Reducing Variance of Training Masked Diffusion Models,False,additional_candidates,https://openreview.net/forum?id=IobTEbQ3vt
ICLR:10010321,ICLR,"DRIFT: Decompose, Retrieve, Illustrate, then Formalize Theorems",False,additional_candidates,https://openreview.net/forum?id=IGEs577RFz
ICLR:10010390,ICLR,Monitoring Decomposition Attacks with Lightweight Sequential Monitors,False,additional_candidates,https://openreview.net/forum?id=HQuboWvFA1
ICLR:10010426,ICLR,TurboBoA: Faster and Exact Attention-aware Quantization without Backpropagation,True,additional_candidates,https://openreview.net/forum?id=HA0TnV8r7x
ICLR:10010434,ICLR,DiffTrans: Differentiable Geometry-Materials Decomposition for Reconstructing Transparent Objects,False,additional_candidates,https://openreview.net/forum?id=H4VySIfvZE
ICLR:10010481,ICLR,Fine-Grained Iterative Adversarial Attacks with Limited Computation Budget,False,additional_candidates,https://openreview.net/forum?id=GW9sp1g9qh
ICLR:10010676,ICLR,Riemannian Optimization on Relaxed Indicator Matrix Manifold,False,additional_candidates,https://openreview.net/forum?id=ERJd7dMN6U
ICLR:10010743,ICLR,EigenScore: OOD Detection using Posterior Covariance in Diffusion Models,True,additional_candidates,https://openreview.net/forum?id=Dq64kthckN
ICLR:10010754,ICLR,Functional MRI Time Series Generation via Wavelet-Based Image Transform and Spectral Flow Matching for Brain Disorder Identification,False,additional_candidates,https://openreview.net/forum?id=Dgphd9qizu
ICLR:10010773,ICLR,CARE: Covariance-Aware and Rank-Enhanced Decomposition for Enabling Multi-Head Latent Attention,True,additional_candidates,https://openreview.net/forum?id=DVurf4kGag
ICLR:10010804,ICLR,TD-MoE: Tensor Decomposition for MoE Models,True,additional_candidates,https://openreview.net/forum?id=D9cnZNZfxX
ICLR:10010813,ICLR,Verifying Chain-of-Thought Reasoning via Its Computational Graph,False,additional_candidates,https://openreview.net/forum?id=CxiNICq0Rr
ICLR:10010816,ICLR,On the Impossibility of Separating Intelligence from Judgment: The Computational Intractability of Filtering for AI Alignment,False,additional_candidates,https://openreview.net/forum?id=CwoM9T55lG
ICLR:10010832,ICLR,Multiple Token Divergence: Measuring and Steering In-Context Computation Density,False,additional_candidates,https://openreview.net/forum?id=Ch0MxMvNHz
ICLR:10010894,ICLR,Vision-SR1: Self-Rewarding Vision-Language Model via Reasoning Decomposition and Multi-Reward Policy Optimization,False,additional_candidates,https://openreview.net/forum?id=C1M4ETatgM
ICLR:10010908,ICLR,Trace Anything: Representing Any Video in 4D via Trajectory Fields,False,additional_candidates,https://openreview.net/forum?id=BqaChqppVh
ICLR:10010921,ICLR,TRACE: Your Diffusion Model is Secretly an Instance Edge Detector,False,additional_candidates,https://openreview.net/forum?id=BjElYlJKMj
ICLR:10010934,ICLR,On the Computational Limits of AI4S-RL : A Unified $\varepsilon$-$N$ Analysis,False,additional_candidates,https://openreview.net/forum?id=BZnnIeeQox
ICLR:10010949,ICLR,Unbiased Gradient Estimation for Event Binning via Functional Backpropagation,False,additional_candidates,https://openreview.net/forum?id=BRj3HvQnSZ
ICLR:10010984,ICLR,A Spectral-Grassmann Wasserstein metric for operator representations of dynamical systems,False,additional_candidates,https://openreview.net/forum?id=B02EqvyiF3
ICLR:10011003,ICLR,Referring Layer Decomposition,False,additional_candidates,https://openreview.net/forum?id=AlgRVfd1z7
ICLR:10011020,ICLR,DecompGAIL: Learning Realistic Traffic Behaviors with Decomposed Multi-Agent Generative Adversarial Imitation Learning,False,additional_candidates,https://openreview.net/forum?id=AcDx2tUZPb
ICLR:10011119,ICLR,OrthoSolver: A Neural Proper Orthogonal Decomposition Solver For PDEs,False,additional_candidates,https://openreview.net/forum?id=9OOmlDrEfn
ICLR:10011141,ICLR,Towards Understanding the Nature of Attention with Low-Rank Sparse Decomposition,False,additional_candidates,https://openreview.net/forum?id=9A2etpDFIB
ICLR:10011207,ICLR,ARMOR: High-Performance Semi-Structured Pruning via Adaptive Matrix Factorization,True,additional_candidates,https://openreview.net/forum?id=8NE554wv0m
ICLR:10011212,ICLR,Spatial CAPTCHA: Generatively Benchmarking Spatial Reasoning for Human-Machine Differentiation,False,additional_candidates,https://openreview.net/forum?id=8LAc5kzjhz
ICLR:10011224,ICLR,Graph Random Features for Scalable Gaussian Processes,True,additional_candidates,https://openreview.net/forum?id=89SQfLguNn
ICLR:10011258,ICLR,Differentially Private Equilibrium Finding in Polymatrix Games,False,additional_candidates,https://openreview.net/forum?id=7qNbWQTV26
ICLR:10011264,ICLR,SSD-GS: Scattering and Shadow Decomposition for Relightable 3D Gaussian Splatting,False,additional_candidates,https://openreview.net/forum?id=7m2Dqz9g05
ICLR:10011268,ICLR,Architecture-Agnostic Test-Time Adaptation via Backprop-Free Embedding Alignment,False,additional_candidates,https://openreview.net/forum?id=7kLNGaAHaw
ICLR:10011326,ICLR,Decomposed Attention Fusion in MLLMs for Training-free Video Reasoning Segmentation,False,additional_candidates,https://openreview.net/forum?id=79SSF3ppjS
ICLR:10011355,ICLR,Causal Interpretation of Neural Network Computations with Contribution Decomposition,False,additional_candidates,https://openreview.net/forum?id=6jIc8m38gj
ICLR:10011370,ICLR,A Comprehensive Information-Decomposition Analysis of Large Vision-Language Models,False,additional_candidates,https://openreview.net/forum?id=6WsBGk4Iag
ICLR:10011388,ICLR,Efficient Sliced Wasserstein Distance Computation via Adaptive Bayesian Optimization,False,additional_candidates,https://openreview.net/forum?id=6IZAOTfXUT
ICLR:10011430,ICLR,A Brain-Inspired Gating Mechanism Unlocks Robust Computation in Spiking Neural Networks,False,additional_candidates,https://openreview.net/forum?id=5h741EyfQM
ICLR:10011514,ICLR,Enhancing LLMs for Knowledge Base Question Answering by Chain-of-Decomposition,False,additional_candidates,https://openreview.net/forum?id=4vfEo07rmv
